timestamp,product,mid_price,sell_liquidity,buy_liquidity
17050,DJEMBES,13412.5,22,22
17050,JAMS,6464.5,87,87
17050,PICNIC_BASKET1,58383.5,12,12
17050,PICNIC_BASKET2,30118.5,12,12
17051,CROISSANTS,4284.5,34,34
17051,DJEMBES,13413.5,22,22
17051,JAMS,6464.5,71,71
17051,PICNIC_BASKET1,58379.5,12,12
17051,PICNIC_BASKET2,30119.5,12,12
17052,CROISSANTS,4284.5,44,44
17052,DJEMBES,13413.5,19,19
17052,JAMS,6464.5,66,66
17052,PICNIC_BASKET1,58379.5,14,14
17052,PICNIC_BASKET2,30122.5,14,14
17053,CROISSANTS,4285,50,50
17053,DJEMBES,13413.5,22,22
17053,JAMS,6464.5,77,75
17053,PICNIC_BASKET1,58383.5,14,14
17053,PICNIC_BASKET2,30125,14,14
17054,CROISSANTS,4284.5,39,39
17054,DJEMBES,13414.5,20,20
17054,JAMS,6465.5,81,78
17054,PICNIC_BASKET1,58384.5,12,12
17054,PICNIC_BASKET2,30125.5,12,12
17055,CROISSANTS,4284.5,42,42
17055,DJEMBES,13415.5,26,26
17055,JAMS,6465.5,56,56
17055,PICNIC_BASKET1,58389.5,16,16
17055,PICNIC_BASKET2,30129,16,16
17056,CROISSANTS,4285,44,44
17056,DJEMBES,13415,20,20
17056,JAMS,6466,93,93
17056,PICNIC_BASKET1,58387,14,7
17056,PICNIC_BASKET2,30128,14,15
17057,CROISSANTS,4285.5,52,52
17057,DJEMBES,13414.5,23,23
17057,JAMS,6466,77,77
17057,PICNIC_BASKET1,58388.5,12,12
17057,PICNIC_BASKET2,30129.5,12,12
17058,CROISSANTS,4285.5,38,38
17058,DJEMBES,13414,26,26
17058,JAMS,6465.5,53,53
17058,PICNIC_BASKET1,58389.5,16,16
17058,PICNIC_BASKET2,30125.5,16,16
17059,CROISSANTS,4285.5,32,32
17059,DJEMBES,13414.5,19,19
17059,JAMS,6466,69,69
17059,PICNIC_BASKET1,58389.5,14,14
17059,PICNIC_BASKET2,30127,14,14
17060,CROISSANTS,4285.5,38,38
17060,DJEMBES,13414.5,21,21
17060,JAMS,6464.5,79,81
17060,PICNIC_BASKET1,58388.5,14,14
17060,PICNIC_BASKET2,30126.5,14,14
17061,CROISSANTS,4285.5,48,48
17061,DJEMBES,13415,18,18
17061,JAMS,6465,86,86
17061,PICNIC_BASKET1,58385,13,13
17061,PICNIC_BASKET2,30126.5,13,13
17062,CROISSANTS,4285.5,42,42
17062,DJEMBES,13414,19,19
17062,JAMS,6464.5,87,87
17062,PICNIC_BASKET1,58379.5,11,11
17062,PICNIC_BASKET2,30126.5,11,11
17063,CROISSANTS,4286.5,38,38
17063,DJEMBES,13414.5,20,20
17063,JAMS,6464.5,66,66
17063,PICNIC_BASKET1,58387.5,11,11
17063,PICNIC_BASKET2,30129.5,11,11
17064,CROISSANTS,4286.5,30,30
17064,DJEMBES,13415.5,17,17
17064,JAMS,6465,70,70
17064,PICNIC_BASKET1,58381.5,11,11
17064,PICNIC_BASKET2,30131,11,11
17065,CROISSANTS,4286.5,47,47
17065,DJEMBES,13412,20,20
17065,JAMS,6464.5,89,89
17065,PICNIC_BASKET1,58373.5,12,12
17065,PICNIC_BASKET2,30132,12,12
17066,CROISSANTS,4286,35,35
17066,DJEMBES,13412.5,21,21
17066,JAMS,6464,54,54
17066,PICNIC_BASKET1,58369,13,13
17066,PICNIC_BASKET2,30128.5,13,13
17067,CROISSANTS,4286,45,45
17067,DJEMBES,13413.5,20,20
17067,JAMS,6464,76,76
17067,PICNIC_BASKET1,58377.5,14,14
17067,PICNIC_BASKET2,30131,14,14
17068,CROISSANTS,4285.5,41,41
17068,DJEMBES,13413.5,21,21
17068,JAMS,6462.5,61,61
17068,PICNIC_BASKET1,58378.5,15,15
17068,PICNIC_BASKET2,30125,15,15
17069,CROISSANTS,4285.5,35,35
17069,DJEMBES,13414.5,24,24
17069,JAMS,6463,75,75
17069,PICNIC_BASKET1,58381,13,13
17069,PICNIC_BASKET2,30124.5,13,13
17070,CROISSANTS,4286,30,30
17070,DJEMBES,13414.5,24,24
17070,JAMS,6463,54,54
17070,PICNIC_BASKET1,58378.5,14,14
17070,PICNIC_BASKET2,30124.5,14,14
17071,CROISSANTS,4286.5,44,44
17071,DJEMBES,13415,19,19
17071,JAMS,6463,83,83
17071,PICNIC_BASKET1,58385.5,13,13
17071,PICNIC_BASKET2,30126.5,13,13
17072,CROISSANTS,4286.5,51,51
17072,DJEMBES,13415.5,23,23
17072,JAMS,6463,97,97
17072,PICNIC_BASKET1,58388.5,12,13
17072,PICNIC_BASKET2,30128,12,13
17073,CROISSANTS,4286,38,38
17073,DJEMBES,13415.5,25,25
17073,JAMS,6463,89,89
17073,PICNIC_BASKET1,58384.5,15,15
17073,PICNIC_BASKET2,30125.5,15,15
17074,CROISSANTS,4285.5,45,45
17074,DJEMBES,13415.5,17,17
17074,JAMS,6464,84,84
17074,PICNIC_BASKET1,58379.5,13,13
17074,PICNIC_BASKET2,30126,13,13
17075,CROISSANTS,4286,49,49
17075,DJEMBES,13415.5,21,21
17075,JAMS,6464,70,70
17075,PICNIC_BASKET1,58383.5,11,11
17075,PICNIC_BASKET2,30126.5,11,11
17076,CROISSANTS,4285.5,39,39
17076,DJEMBES,13415.5,21,21
17076,JAMS,6464.5,61,61
17076,PICNIC_BASKET1,58379.5,16,16
17076,PICNIC_BASKET2,30128,16,16
17077,CROISSANTS,4285.5,30,30
17077,DJEMBES,13415.5,21,21
17077,JAMS,6464,84,84
17077,PICNIC_BASKET1,58374,11,11
17077,PICNIC_BASKET2,30127.5,11,11
17078,CROISSANTS,4285.5,36,36
17078,DJEMBES,13417,21,21
17078,JAMS,6464.5,84,84
17078,PICNIC_BASKET1,58373.5,12,12
17078,PICNIC_BASKET2,30126.5,12,12
17079,CROISSANTS,4285.5,43,43
17079,DJEMBES,13416.5,17,17
17079,JAMS,6464.5,73,73
17079,PICNIC_BASKET1,58372.5,11,11
17079,PICNIC_BASKET2,30128.5,11,11
17080,CROISSANTS,4285.5,44,44
17080,DJEMBES,13415.5,25,25
17080,JAMS,6464.5,85,85
17080,PICNIC_BASKET1,58373.5,14,14
17080,PICNIC_BASKET2,30129.5,14,14
17081,CROISSANTS,4285.5,31,31
17081,DJEMBES,13417.5,18,18
17081,JAMS,6465,76,76
17081,PICNIC_BASKET1,58377.5,11,11
17081,PICNIC_BASKET2,30129.5,11,11
17082,CROISSANTS,4285.5,42,42
17082,DJEMBES,13418.5,20,20
17082,JAMS,6465.5,81,81
17082,PICNIC_BASKET1,58381,14,13
17082,PICNIC_BASKET2,30131,14,13
17083,CROISSANTS,4285.5,51,51
17083,DJEMBES,13418.5,21,21
17083,JAMS,6466,87,87
17083,PICNIC_BASKET1,58382.5,13,13
17083,PICNIC_BASKET2,30128,13,13
17084,CROISSANTS,4285.5,52,52
17084,DJEMBES,13418.5,22,22
17084,JAMS,6465,95,95
17084,PICNIC_BASKET1,58384,19,16
17084,PICNIC_BASKET2,30130.5,19,16
17085,CROISSANTS,4285.5,50,50
17085,DJEMBES,13418.5,17,17
17085,JAMS,6465,64,64
17085,PICNIC_BASKET1,58377.5,8,9
17085,PICNIC_BASKET2,30124,8,9
17086,CROISSANTS,4285.5,41,41
17086,DJEMBES,13418.5,19,19
17086,JAMS,6465,81,81
17086,PICNIC_BASKET1,58385.5,11,11
17086,PICNIC_BASKET2,30132,11,11
17087,CROISSANTS,4286,48,48
17087,DJEMBES,13419,17,17
17087,JAMS,6465,93,93
17087,PICNIC_BASKET1,58385.5,11,11
17087,PICNIC_BASKET2,30132.5,11,11
17088,CROISSANTS,4285.5,42,42
17088,DJEMBES,13419.5,21,21
17088,JAMS,6465,88,88
17088,PICNIC_BASKET1,58383.5,16,16
17088,PICNIC_BASKET2,30133.5,16,16
17089,CROISSANTS,4285.5,42,42
17089,DJEMBES,13416.5,26,26
17089,JAMS,6465.5,77,77
17089,PICNIC_BASKET1,58379.5,13,14
17089,PICNIC_BASKET2,30131,13,14
17090,CROISSANTS,4286,43,43
17090,DJEMBES,13416.5,19,19
17090,JAMS,6466,90,90
17090,PICNIC_BASKET1,58378.5,12,12
17090,PICNIC_BASKET2,30133.5,12,12
17091,CROISSANTS,4285.5,37,37
17091,DJEMBES,13417,23,23
17091,JAMS,6466,79,79
17091,PICNIC_BASKET1,58375,16,9
17091,PICNIC_BASKET2,30129,16,18
17092,CROISSANTS,4285.5,35,35
17092,DJEMBES,13417.5,22,22
17092,JAMS,6466.5,69,69
17092,PICNIC_BASKET1,58382.5,10,10
17092,PICNIC_BASKET2,30133,10,10
17093,CROISSANTS,4285,47,47
17093,DJEMBES,13416.5,20,20
17093,JAMS,6466.5,93,93
17093,PICNIC_BASKET1,58377.5,13,13
17093,PICNIC_BASKET2,30131,13,13
17094,CROISSANTS,4284.5,37,37
17094,DJEMBES,13417,23,23
17094,JAMS,6466.5,63,63
17094,PICNIC_BASKET1,58378.5,15,15
17094,PICNIC_BASKET2,30130.5,15,15
17095,CROISSANTS,4285,51,51
17095,DJEMBES,13416.5,18,21
17095,JAMS,6466.5,83,83
17095,PICNIC_BASKET1,58379.5,11,11
17095,PICNIC_BASKET2,30132,11,11
17096,CROISSANTS,4284.5,45,45
17096,DJEMBES,13416.5,17,17
17096,JAMS,6467,63,63
17096,PICNIC_BASKET1,58375.5,9,9
17096,PICNIC_BASKET2,30131.5,9,9
17097,CROISSANTS,4284.5,41,41
17097,DJEMBES,13417,17,17
17097,JAMS,6467,92,92
17097,PICNIC_BASKET1,58376.5,10,10
17097,PICNIC_BASKET2,30132.5,10,10
17098,CROISSANTS,4284.5,46,46
17098,DJEMBES,13417.5,18,18
17098,JAMS,6467,82,82
17098,PICNIC_BASKET1,58377.5,11,11
17098,PICNIC_BASKET2,30131,11,11
17099,CROISSANTS,4285.5,31,31
17099,DJEMBES,13418,21,21
17099,JAMS,6467,66,66
17099,PICNIC_BASKET1,58382,13,13
17099,PICNIC_BASKET2,30136.5,13,13
17100,CROISSANTS,4285.5,35,36
17100,DJEMBES,13416.5,19,16
17100,JAMS,6467,57,57
17100,PICNIC_BASKET1,58379.5,9,9
17100,PICNIC_BASKET2,30136.5,9,9
17101,CROISSANTS,4285.5,39,39
17101,DJEMBES,13417.5,18,18
17101,JAMS,6467,80,80
17101,PICNIC_BASKET1,58381.5,12,12
17101,PICNIC_BASKET2,30136.5,12,12
17102,CROISSANTS,4286.5,35,35
17102,DJEMBES,13417.5,21,21
17102,JAMS,6466.5,74,74
17102,PICNIC_BASKET1,58389,10,10
17102,PICNIC_BASKET2,30141,10,10
17103,CROISSANTS,4286.5,42,42
17103,DJEMBES,13417.5,21,21
17103,JAMS,6467.5,85,85
17103,PICNIC_BASKET1,58393.5,9,9
17103,PICNIC_BASKET2,30138.5,9,9
17104,CROISSANTS,4286.5,40,40
17104,DJEMBES,13417.5,20,20
17104,JAMS,6467.5,70,70
17104,PICNIC_BASKET1,58396,15,15
17104,PICNIC_BASKET2,30139,15,15
17105,CROISSANTS,4286,42,42
17105,DJEMBES,13417.5,21,21
17105,JAMS,6468,80,80
17105,PICNIC_BASKET1,58395.5,11,11
17105,PICNIC_BASKET2,30139,11,11
17106,CROISSANTS,4286.5,43,43
17106,DJEMBES,13417.5,19,19
17106,JAMS,6468,61,61
17106,PICNIC_BASKET1,58396.5,11,11
17106,PICNIC_BASKET2,30140,11,11
17107,CROISSANTS,4286,52,52
17107,DJEMBES,13418,21,21
17107,JAMS,6469,88,88
17107,PICNIC_BASKET1,58395.5,12,12
17107,PICNIC_BASKET2,30141,12,12
17108,CROISSANTS,4286.5,40,40
17108,DJEMBES,13418,22,22
17108,JAMS,6469,61,61
17108,PICNIC_BASKET1,58398,16,15
17108,PICNIC_BASKET2,30142,16,15
17109,CROISSANTS,4285.5,39,39
17109,DJEMBES,13418.5,24,24
17109,JAMS,6469,78,78
17109,PICNIC_BASKET1,58392.5,16,16
17109,PICNIC_BASKET2,30138.5,16,16
17110,CROISSANTS,4286,34,34
17110,DJEMBES,13418.5,18,18
17110,JAMS,6469,59,59
17110,PICNIC_BASKET1,58393.5,14,14
17110,PICNIC_BASKET2,30139.5,14,14
17111,CROISSANTS,4285.5,39,39
17111,DJEMBES,13418.5,18,18
17111,JAMS,6470,81,81
17111,PICNIC_BASKET1,58390.5,13,13
17111,PICNIC_BASKET2,30138.5,13,13
17112,CROISSANTS,4286.5,47,47
17112,DJEMBES,13417.5,24,24
17112,JAMS,6469.5,95,95
17112,PICNIC_BASKET1,58396.5,16,16
17112,PICNIC_BASKET2,30141.5,16,16
17113,CROISSANTS,4286,44,44
17113,DJEMBES,13415.5,18,19
17113,JAMS,6467.5,76,77
17113,PICNIC_BASKET1,58387.5,12,12
17113,PICNIC_BASKET2,30140.5,12,12
17114,CROISSANTS,4286,46,46
17114,DJEMBES,13415.5,22,22
17114,JAMS,6467,75,75
17114,PICNIC_BASKET1,58387.5,15,15
17114,PICNIC_BASKET2,30140,15,15
17115,CROISSANTS,4285.5,37,37
17115,DJEMBES,13415.5,20,20
17115,JAMS,6466.5,61,61
17115,PICNIC_BASKET1,58383.5,15,15
17115,PICNIC_BASKET2,30141,15,15
17116,CROISSANTS,4285.5,39,39
17116,DJEMBES,13415.5,20,20
17116,JAMS,6466.5,75,75
17116,PICNIC_BASKET1,58383.5,9,9
17116,PICNIC_BASKET2,30139,9,9
17117,CROISSANTS,4285.5,38,38
17117,DJEMBES,13415.5,21,21
17117,JAMS,6467,87,87
17117,PICNIC_BASKET1,58390.5,13,13
17117,PICNIC_BASKET2,30140,13,13
17118,CROISSANTS,4285,41,41
17118,DJEMBES,13415.5,23,23
17118,JAMS,6467,73,73
17118,PICNIC_BASKET1,58394,15,13
17118,PICNIC_BASKET2,30144,15,13
17119,CROISSANTS,4285.5,50,50
17119,DJEMBES,13416.5,17,17
17119,JAMS,6467,84,84
17119,PICNIC_BASKET1,58389.5,10,10
17119,PICNIC_BASKET2,30142.5,10,10
17120,CROISSANTS,4285.5,49,49
17120,DJEMBES,13416.5,21,21
17120,JAMS,6467,71,71
17120,PICNIC_BASKET1,58392,10,10
17120,PICNIC_BASKET2,30147.5,10,10
17121,CROISSANTS,4285,36,36
17121,DJEMBES,13416.5,19,19
17121,JAMS,6467,78,78
17121,PICNIC_BASKET1,58392.5,9,9
17121,PICNIC_BASKET2,30146.5,9,9
17122,CROISSANTS,4285.5,36,36
17122,DJEMBES,13416.5,24,24
17122,JAMS,6467,72,72
17122,PICNIC_BASKET1,58384.5,13,15
17122,PICNIC_BASKET2,30144.5,13,15
17123,CROISSANTS,4285.5,38,38
17123,DJEMBES,13417.5,20,20
17123,JAMS,6467,83,83
17123,PICNIC_BASKET1,58388.5,10,10
17123,PICNIC_BASKET2,30147.5,10,10
17124,CROISSANTS,4285.5,38,38
17124,DJEMBES,13417.5,15,18
17124,JAMS,6467.5,69,69
17124,PICNIC_BASKET1,58391.5,10,10
17124,PICNIC_BASKET2,30146.5,10,10
17125,CROISSANTS,4285.5,42,42
17125,DJEMBES,13417,20,20
17125,JAMS,6468,64,64
17125,PICNIC_BASKET1,58393,10,6
17125,PICNIC_BASKET2,30143,10,11
17126,CROISSANTS,4285.5,39,39
17126,DJEMBES,13417.5,21,21
17126,JAMS,6468,64,64
17126,PICNIC_BASKET1,58394.5,12,12
17126,PICNIC_BASKET2,30142.5,12,12
17127,CROISSANTS,4285.5,41,41
17127,DJEMBES,13418,20,20
17127,JAMS,6468,78,78
17127,PICNIC_BASKET1,58391.5,14,14
17127,PICNIC_BASKET2,30142.5,14,14
17128,CROISSANTS,4285.5,49,49
17128,DJEMBES,13417.5,18,18
17128,JAMS,6469,78,78
17128,PICNIC_BASKET1,58395.5,13,13
17128,PICNIC_BASKET2,30146.5,13,13
17129,CROISSANTS,4285.5,50,50
17129,DJEMBES,13418,23,23
17129,JAMS,6469,68,68
17129,PICNIC_BASKET1,58390.5,14,14
17129,PICNIC_BASKET2,30145,14,14
17130,CROISSANTS,4285.5,40,40
17130,DJEMBES,13417.5,25,24
17130,JAMS,6469,77,77
17130,PICNIC_BASKET1,58386.5,13,13
17130,PICNIC_BASKET2,30145.5,13,13
17131,CROISSANTS,4285,41,41
17131,DJEMBES,13417,16,16
17131,JAMS,6469,88,88
17131,PICNIC_BASKET1,58384.5,11,11
17131,PICNIC_BASKET2,30143.5,11,11
17132,CROISSANTS,4285,52,52
17132,DJEMBES,13416.5,24,24
17132,JAMS,6469,84,84
17132,PICNIC_BASKET1,58387.5,15,15
17132,PICNIC_BASKET2,30148,15,15
17133,CROISSANTS,4285,44,44
17133,DJEMBES,13417.5,22,22
17133,JAMS,6469,96,96
17133,PICNIC_BASKET1,58390.5,14,14
17133,PICNIC_BASKET2,30148.5,14,14
17134,CROISSANTS,4285,44,44
17134,DJEMBES,13417.5,21,21
17134,JAMS,6469,72,72
17134,PICNIC_BASKET1,58393.5,13,13
17134,PICNIC_BASKET2,30149.5,13,13
17135,CROISSANTS,4285.5,38,38
17135,DJEMBES,13417,18,18
17135,JAMS,6469.5,54,54
17135,PICNIC_BASKET1,58394.5,10,10
17135,PICNIC_BASKET2,30150.5,10,10
17136,CROISSANTS,4285.5,52,52
17136,DJEMBES,13415.5,20,20
17136,JAMS,6469,74,74
17136,PICNIC_BASKET1,58391.5,10,10
17136,PICNIC_BASKET2,30152.5,10,10
17137,CROISSANTS,4285.5,43,43
17137,DJEMBES,13414,18,18
17137,JAMS,6470,73,73
17137,PICNIC_BASKET1,58395.5,11,11
17137,PICNIC_BASKET2,30155,11,11
17138,CROISSANTS,4285.5,45,46
17138,DJEMBES,13411,20,20
17138,JAMS,6469,85,83
17138,PICNIC_BASKET1,58389.5,11,11
17138,PICNIC_BASKET2,30151,11,11
17139,CROISSANTS,4285.5,45,45
17139,DJEMBES,13407.5,19,19
17139,JAMS,6469,76,76
17139,PICNIC_BASKET1,58384.5,13,13
17139,PICNIC_BASKET2,30150,13,13
17140,CROISSANTS,4285.5,49,49
17140,DJEMBES,13404.5,21,23
17140,JAMS,6469.5,97,97
17140,PICNIC_BASKET1,58384,16,15
17140,PICNIC_BASKET2,30153.5,16,15
17141,CROISSANTS,4285.5,42,42
17141,DJEMBES,13405.5,23,23
17141,JAMS,6469.5,89,89
17141,PICNIC_BASKET1,58384.5,14,14
17141,PICNIC_BASKET2,30156.5,14,14
17142,CROISSANTS,4285.5,33,33
17142,DJEMBES,13405.5,23,23
17142,JAMS,6470,87,84
17142,PICNIC_BASKET1,58386.5,12,12
17142,PICNIC_BASKET2,30154.5,12,12
17143,CROISSANTS,4286,50,50
17143,DJEMBES,13406.5,20,20
17143,JAMS,6470,69,69
17143,PICNIC_BASKET1,58388.5,14,14
17143,PICNIC_BASKET2,30154.5,14,14
17144,CROISSANTS,4285.5,37,37
17144,DJEMBES,13406.5,22,22
17144,JAMS,6470,80,82
17144,PICNIC_BASKET1,58390,12,8
17144,PICNIC_BASKET2,30153,12,14
17145,CROISSANTS,4286,40,40
17145,DJEMBES,13406,21,21
17145,JAMS,6470,63,63
17145,PICNIC_BASKET1,58398.5,12,12
17145,PICNIC_BASKET2,30154,12,12
17146,CROISSANTS,4286.5,39,39
17146,DJEMBES,13407,22,22
17146,JAMS,6470,78,78
17146,PICNIC_BASKET1,58395.5,14,14
17146,PICNIC_BASKET2,30154,14,14
17147,CROISSANTS,4286,45,45
17147,DJEMBES,13406.5,20,20
17147,JAMS,6470,68,68
17147,PICNIC_BASKET1,58397.5,12,12
17147,PICNIC_BASKET2,30154.5,12,12
17148,CROISSANTS,4286,37,37
17148,DJEMBES,13406.5,19,23
17148,JAMS,6470,79,79
17148,PICNIC_BASKET1,58402.5,16,16
17148,PICNIC_BASKET2,30155.5,16,16
17149,CROISSANTS,4286.5,44,44
17149,DJEMBES,13406,19,19
17149,JAMS,6470,64,64
17149,PICNIC_BASKET1,58404.5,10,10
17149,PICNIC_BASKET2,30156,10,10
17150,CROISSANTS,4286,49,49
17150,DJEMBES,13404.5,22,22
17150,JAMS,6469,95,95
17150,PICNIC_BASKET1,58396.5,10,10
17150,PICNIC_BASKET2,30160.5,10,10
17151,CROISSANTS,4286,49,49
17151,DJEMBES,13403.5,17,17
17151,JAMS,6469,84,84
17151,PICNIC_BASKET1,58397.5,6,10
17151,PICNIC_BASKET2,30163.5,12,10
17152,CROISSANTS,4286.5,34,34
17152,DJEMBES,13403.5,15,15
17152,JAMS,6468,59,59
17152,PICNIC_BASKET1,58395.5,5,9
17152,PICNIC_BASKET2,30160.5,10,9
17153,CROISSANTS,4286,49,49
17153,DJEMBES,13402.5,24,24
17153,JAMS,6467.5,64,64
17153,PICNIC_BASKET1,58393.5,12,12
17153,PICNIC_BASKET2,30154.5,12,12
17154,CROISSANTS,4286,38,38
17154,DJEMBES,13404.5,19,19
17154,JAMS,6467.5,83,83
17154,PICNIC_BASKET1,58390.5,10,10
17154,PICNIC_BASKET2,30150,10,10
17155,CROISSANTS,4286,42,42
17155,DJEMBES,13404,20,20
17155,JAMS,6466,75,75
17155,PICNIC_BASKET1,58389.5,10,10
17155,PICNIC_BASKET2,30146.5,10,10
17156,CROISSANTS,4285.5,32,32
17156,DJEMBES,13404.5,21,21
17156,JAMS,6465.5,77,77
17156,PICNIC_BASKET1,58386.5,12,12
17156,PICNIC_BASKET2,30147,12,12
17157,CROISSANTS,4286,32,32
17157,DJEMBES,13403.5,21,21
17157,JAMS,6465.5,72,72
17157,PICNIC_BASKET1,58382.5,9,9
17157,PICNIC_BASKET2,30147.5,9,9
17158,CROISSANTS,4286,51,51
17158,DJEMBES,13402,19,19
17158,JAMS,6465,99,99
17158,PICNIC_BASKET1,58384.5,13,13
17158,PICNIC_BASKET2,30149,13,13
17159,CROISSANTS,4286,50,50
17159,DJEMBES,13401.5,20,20
17159,JAMS,6464.5,65,65
17159,PICNIC_BASKET1,58378.5,13,13
17159,PICNIC_BASKET2,30146.5,13,13
17160,CROISSANTS,4286,39,39
17160,DJEMBES,13401,21,21
17160,JAMS,6463.5,81,81
17160,PICNIC_BASKET1,58375.5,17,17
17160,PICNIC_BASKET2,30147.5,17,17
17161,CROISSANTS,4286,41,41
17161,DJEMBES,13400.5,21,21
17161,JAMS,6463,79,79
17161,PICNIC_BASKET1,58373.5,13,13
17161,PICNIC_BASKET2,30145,13,13
17162,CROISSANTS,4285.5,35,35
17162,DJEMBES,13400.5,19,19
17162,JAMS,6463,73,73
17162,PICNIC_BASKET1,58374.5,12,12
17162,PICNIC_BASKET2,30145.5,12,12
17163,CROISSANTS,4285.5,42,42
17163,DJEMBES,13400,23,23
17163,JAMS,6463,95,95
17163,PICNIC_BASKET1,58376.5,16,16
17163,PICNIC_BASKET2,30145.5,16,16
17164,CROISSANTS,4285.5,44,44
17164,DJEMBES,13400,20,20
17164,JAMS,6463.5,70,70
17164,PICNIC_BASKET1,58383,9,9
17164,PICNIC_BASKET2,30145,9,9
17165,CROISSANTS,4285.5,33,33
17165,DJEMBES,13399.5,22,22
17165,JAMS,6462.5,73,73
17165,PICNIC_BASKET1,58381.5,13,13
17165,PICNIC_BASKET2,30141.5,13,13
17166,CROISSANTS,4285.5,45,45
17166,DJEMBES,13400,18,18
17166,JAMS,6462,86,86
17166,PICNIC_BASKET1,58380.5,15,15
17166,PICNIC_BASKET2,30140,15,15
17167,CROISSANTS,4285.5,51,51
17167,DJEMBES,13400.5,24,24
17167,JAMS,6462,74,74
17167,PICNIC_BASKET1,58390.5,7,14
17167,PICNIC_BASKET2,30144.5,15,14
17168,CROISSANTS,4285.5,43,46
17168,DJEMBES,13400.5,21,21
17168,JAMS,6462,81,81
17168,PICNIC_BASKET1,58377.5,13,13
17168,PICNIC_BASKET2,30141.5,13,13
17169,CROISSANTS,4286,34,34
17169,DJEMBES,13400.5,24,24
17169,JAMS,6462,58,58
17169,PICNIC_BASKET1,58378,14,14
17169,PICNIC_BASKET2,30140.5,14,14
17170,CROISSANTS,4285.5,50,50
17170,DJEMBES,13400,19,19
17170,JAMS,6462,87,87
17170,PICNIC_BASKET1,58372.5,12,12
17170,PICNIC_BASKET2,30139.5,12,12
17171,CROISSANTS,4285.5,52,52
17171,DJEMBES,13399.5,21,21
17171,JAMS,6462.5,76,72
17171,PICNIC_BASKET1,58370.5,10,10
17171,PICNIC_BASKET2,30138.5,10,10
17172,CROISSANTS,4285.5,37,37
17172,DJEMBES,13399.5,17,17
17172,JAMS,6462,78,78
17172,PICNIC_BASKET1,58366.5,11,11
17172,PICNIC_BASKET2,30137.5,11,11
17173,CROISSANTS,4285.5,48,45
17173,DJEMBES,13399.5,22,22
17173,JAMS,6462.5,73,73
17173,PICNIC_BASKET1,58372.5,14,14
17173,PICNIC_BASKET2,30136,14,14
17174,CROISSANTS,4285.5,31,31
17174,DJEMBES,13400,25,25
17174,JAMS,6463,72,72
17174,PICNIC_BASKET1,58374.5,15,15
17174,PICNIC_BASKET2,30136,15,15
17175,CROISSANTS,4285.5,49,49
17175,DJEMBES,13399.5,15,15
17175,JAMS,6464,83,83
17175,PICNIC_BASKET1,58375.5,10,10
17175,PICNIC_BASKET2,30137,10,10
17176,CROISSANTS,4285.5,36,36
17176,DJEMBES,13399.5,21,21
17176,JAMS,6464.5,63,60
17176,PICNIC_BASKET1,58380.5,12,12
17176,PICNIC_BASKET2,30138.5,12,12
17177,CROISSANTS,4285.5,41,41
17177,DJEMBES,13399.5,19,19
17177,JAMS,6464.5,73,73
17177,PICNIC_BASKET1,58385.5,15,15
17177,PICNIC_BASKET2,30140.5,15,15
17178,CROISSANTS,4286,42,42
17178,DJEMBES,13400,22,22
17178,JAMS,6465,95,95
17178,PICNIC_BASKET1,58392.5,13,13
17178,PICNIC_BASKET2,30143,13,13
17179,CROISSANTS,4285.5,43,43
17179,DJEMBES,13400.5,20,20
17179,JAMS,6465.5,64,64
17179,PICNIC_BASKET1,58397.5,12,12
17179,PICNIC_BASKET2,30144,12,12
17180,CROISSANTS,4285.5,48,48
17180,DJEMBES,13400.5,18,18
17180,JAMS,6465.5,92,92
17180,PICNIC_BASKET1,58397.5,13,13
17180,PICNIC_BASKET2,30147,13,13
17181,CROISSANTS,4285.5,38,38
17181,DJEMBES,13400,20,20
17181,JAMS,6465,75,75
17181,PICNIC_BASKET1,58392.5,14,14
17181,PICNIC_BASKET2,30144.5,14,14
17182,CROISSANTS,4285.5,47,46
17182,DJEMBES,13400,17,17
17182,JAMS,6465,84,84
17182,PICNIC_BASKET1,58393.5,12,12
17182,PICNIC_BASKET2,30145.5,12,12
17183,CROISSANTS,4285.5,45,45
17183,DJEMBES,13400.5,20,20
17183,JAMS,6463.5,79,79
17183,PICNIC_BASKET1,58381.5,14,16
17183,PICNIC_BASKET2,30141.5,14,16
17184,CROISSANTS,4285.5,43,43
17184,DJEMBES,13400,24,24
17184,JAMS,6463.5,90,90
17184,PICNIC_BASKET1,58387,17,15
17184,PICNIC_BASKET2,30144.5,17,15
17185,CROISSANTS,4285.5,43,43
17185,DJEMBES,13400.5,23,23
17185,JAMS,6463,77,77
17185,PICNIC_BASKET1,58380.5,15,15
17185,PICNIC_BASKET2,30142.5,15,15
17186,CROISSANTS,4285.5,39,39
17186,DJEMBES,13400.5,16,16
17186,JAMS,6463,63,63
17186,PICNIC_BASKET1,58381.5,9,9
17186,PICNIC_BASKET2,30140,9,9
17187,CROISSANTS,4285.5,39,39
17187,DJEMBES,13400.5,24,24
17187,JAMS,6463,89,88
17187,PICNIC_BASKET1,58384.5,16,16
17187,PICNIC_BASKET2,30141,16,16
17188,CROISSANTS,4285.5,42,42
17188,DJEMBES,13400.5,25,25
17188,JAMS,6463,71,71
17188,PICNIC_BASKET1,58386.5,14,14
17188,PICNIC_BASKET2,30141.5,14,14
